commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang
Errouha	4.65	10.9	29.4	0.7807415310749533	0.7853881278538812	0.1954674220963173	0.6651	Moyen	994
Bni Leit	4.78	11.8	27.8	0.7738063483595625	0.7648401826484018	0.2407932011331444	0.6645	Moyen	995
Gafait	6.42	15.8	15.3	0.6863163510269406	0.6735159817351597	0.5949008498583569	0.6642	Moyen	996
Tamegroute	4.39	11.7	29.9	0.7946118965057349	0.7671232876712328	0.18130311614730876	0.6637	Moyen	997
Had Al Gharbia	5.05	12.7	25.6	0.7594025073352895	0.7442922374429224	0.3031161473087818	0.6636	Moyen	998
Ghiata Al Gharbia	6.27	15.6	16.4	0.6943184849293145	0.678082191780822	0.5637393767705383	0.6633	Moyen	999
Ait Saadelli	5.22	13.1	24.4	0.7503334222459322	0.7351598173515982	0.3371104815864022	0.6631	Moyen	1000
Nihit	5.22	13.2	24.3	0.7503334222459322	0.7328767123287672	0.33994334277620386	0.663	Moyen	1001
Hrara	5.35	13.6	23.3	0.7433982395305415	0.7237442922374429	0.3682719546742209	0.6625	Moyen	1002
Sidi Ishaq	5.95	15.0	18.8	0.7113897039210456	0.6917808219178082	0.49575070821529743	0.6624	Moyen	1003
Laghoualem	4.79	11.9	28.0	0.7732728727660709	0.7625570776255708	0.235127478753541	0.6624	Moyen	1003
Moulay Ahmed Cherif	5.77	14.4	20.4	0.7209922646038944	0.7054794520547945	0.4504249291784702	0.6622	Moyen	1005
Sidi Ali Bourakba	5.22	13.2	24.5	0.7503334222459322	0.7328767123287672	0.33427762039660047	0.6619	Moyen	1006
Oulad Boussaken	5.86	15.2	19.1	0.71619098426247	0.687214611872146	0.4872521246458923	0.6617	Moyen	1007
Zerkten	5.1	12.3	26.2	0.7567351293678315	0.7534246575342465	0.2861189801699716	0.6616	Moyen	1008
Jdiriya	6.22	15.1	17.6	0.6969858628967724	0.6894977168949772	0.5297450424929178	0.6613	Moyen	1009
Sidi Mohamed Benmansour	5.69	14.1	21.3	0.7252600693518272	0.7123287671232876	0.4249291784702549	0.6613	Moyen	1009
Oulad Boubker	6.3	17.1	14.9	0.6927180581488397	0.6438356164383561	0.6062322946175637	0.6608	Moyen	1011
Oulad Imloul	5.32	13.3	24.1	0.7449986663110162	0.730593607305936	0.34560906515580725	0.6608	Moyen	1011
Ibn Yacoub	5.99	14.5	19.5	0.7092558015470792	0.7031963470319634	0.4759206798866855	0.6608	Moyen	1011
Issaguen	4.52	11.0	30.7	0.7876767137903441	0.7831050228310502	0.1586402266288951	0.6605	Moyen	1014
Sidi Allal Lamsadder	4.92	12.1	27.5	0.7663376900506802	0.7579908675799086	0.24929178470254953	0.6604	Moyen	1015
Tidzi	4.94	12.3	27.3	0.765270738863697	0.7534246575342465	0.2549575070821529	0.6597	Moyen	1016
Bab Marzouka	6.33	15.6	16.8	0.6911176313683649	0.678082191780822	0.5524079320113313	0.6595	Moyen	1017
Oulad Bouali Nouaja	5.81	14.8	20.3	0.718858362229928	0.6963470319634704	0.45325779036827185	0.659	Moyen	1018
Sidi Abdellah Ou Belaid	5.99	15.2	19.0	0.7092558015470792	0.687214611872146	0.49008498583569404	0.6588	Moyen	1019
Aqsri	5.85	14.5	20.6	0.7167244598559617	0.7031963470319634	0.4447592067988668	0.6583	Moyen	1020
Bou-Azmou	4.79	11.8	28.9	0.7732728727660709	0.7648401826484018	0.2096317280453257	0.658	Moyen	1021
Oulad Hamdane	5.88	14.5	20.6	0.7151240330754869	0.7031963470319634	0.4447592067988668	0.6575	Moyen	1022
Ben Khlil	6.24	16.5	16.5	0.6959189117097893	0.6575342465753424	0.5609065155807365	0.6574	Moyen	1023
Oulad Yahia Lagraire	5.61	14.2	22.4	0.7295278740997599	0.7100456621004566	0.3937677053824362	0.6565	Moyen	1024
Meskoura	6.47	17.5	14.5	0.6836489730594826	0.634703196347032	0.6175637393767706	0.6557	Moyen	1025
Lamzoudia	5.59	14.1	22.8	0.7305948252867431	0.7123287671232876	0.38243626062322944	0.6555	Moyen	1026
Ras El Ain	5.14	13.5	25.7	0.7546012269938651	0.726027397260274	0.30028328611898014	0.6552	Moyen	1027
Sfassif	5.0	12.5	27.7	0.7620698853027474	0.7488584474885844	0.24362606232294615	0.6544	Moyen	1028
Anfeg	6.9	18.7	11.4	0.6607095225393438	0.6073059360730593	0.7053824362606231	0.6536	Moyen	1029
Tazouta	6.28	16.0	17.6	0.6937850093358229	0.6689497716894977	0.5297450424929178	0.6535	Moyen	1030
Tanaqoub	5.99	15.0	20.2	0.7092558015470792	0.6917808219178082	0.4560906515580736	0.6534	Moyen	1031
Oulad Aissa	6.173333333333334	15.166666666666666	19.166666666666668	0.6994754156663999	0.6879756468797564	0.48536355051935776	0.6532	Moyen	1032
Tafetachte	5.7	14.4	22.4	0.7247265937583356	0.7054794520547945	0.3937677053824362	0.6528	Moyen	1033
Ait Hani	5.42	13.2	25.3	0.7396639103761002	0.7328767123287672	0.3116147308781869	0.652	Moyen	1034
Ounagha	5.56	14.2	23.5	0.7321952520672179	0.7100456621004566	0.3626062322946175	0.6516	Moyen	1035
Mezraoua	5.17	12.5	27.6	0.7530008002133902	0.7488584474885844	0.24645892351274779	0.6504	Moyen	1036
Ain Lahsan	5.78	13.9	23.1	0.7204587890104028	0.7168949771689497	0.3739376770538243	0.6501	Moyen	1037
Ahdil	5.3	12.7	27.0	0.7460656174979995	0.7442922374429224	0.26345609065155806	0.649	Moyen	1038
Ida Ou Moumen	5.72	13.9	23.8	0.7236596425713524	0.7168949771689497	0.3541076487252124	0.6477	Moyen	1039
Ait Hammou	6.55	16.8	16.5	0.6793811683115498	0.6506849315068493	0.5609065155807365	0.6471	Moyen	1040
Adar	6.62	17.5	15.5	0.6756468391571087	0.634703196347032	0.5892351274787535	0.6461	Moyen	1041
Sidi Bouhria	6.84	16.9	15.3	0.6639103761002935	0.6484018264840183	0.5949008498583569	0.6455	Moyen	1042
Fritissa	6.26	15.6	19.6	0.6948519605228061	0.678082191780822	0.47308781869688377	0.6455	Moyen	1042
Oulad Sbaita	6.06	15.4	21.0	0.7055214723926381	0.682648401826484	0.43342776203966005	0.6442	Moyen	1044
Lagnadiz	5.14	12.7	28.6	0.7546012269938651	0.7442922374429224	0.21813031161473073	0.6442	Moyen	1044
Jbilate	5.76	13.8	24.4	0.721525740197386	0.7191780821917808	0.3371104815864022	0.6439	Moyen	1046
Bni Arouss	4.81	12.0	31.1	0.7722059215790877	0.7602739726027397	0.14730878186968832	0.6436	Moyen	1047
Almis Marmoucha	5.85	14.7	23.0	0.7167244598559617	0.6986301369863014	0.37677053824362605	0.6433	Moyen	1048
Sidi Mohamed Lahmar	5.28	13.2	27.6	0.7471325686849827	0.7328767123287672	0.24645892351274779	0.6427	Moyen	1049
Ain Sbit	6.45	15.8	19.0	0.6847159242464658	0.6735159817351597	0.49008498583569404	0.6424	Moyen	1050
Mrizigue	5.69	14.5	24.3	0.7252600693518272	0.7031963470319634	0.33994334277620386	0.6416	Moyen	1051
Bni Bouzra	5.6	13.6	25.8	0.7300613496932515	0.7237442922374429	0.2974504249291784	0.6416	Moyen	1051
Maadna	6.29	15.5	20.3	0.6932515337423313	0.6803652968036529	0.45325779036827185	0.6414	Moyen	1053
Ouad L'bour	5.85	14.9	23.1	0.7167244598559617	0.6940639269406392	0.3739376770538243	0.6414	Moyen	1053
Ahlaf	5.91	14.3	23.6	0.713523606295012	0.7077625570776256	0.3597733711048158	0.641	Moyen	1055
Ait Ouadrim	6.24	16.6	19.3	0.6959189117097893	0.6552511415525113	0.4815864022662889	0.6409	Moyen	1056
Sidi Yahya Ou Saad	7.05	17.5	14.5	0.6527073886369699	0.634703196347032	0.6175637393767706	0.6403	Moyen	1057
Lebkhata	6.89	17.4	15.5	0.6612429981328354	0.636986301369863	0.5892351274787535	0.6396	Moyen	1058
Sidi Abderrazak	6.83	16.5	16.9	0.664443851693785	0.6575342465753424	0.5495750708215297	0.6394	Moyen	1059
Amtdi	6.29	16.8	19.1	0.6932515337423313	0.6506849315068493	0.4872521246458923	0.6393	Moyen	1060
Bni Zrantel	6.16	15.0	21.9	0.700186716457722	0.6917808219178082	0.40793201133144474	0.6392	Moyen	1061
Tazart	6.29	15.6	20.6	0.6932515337423313	0.678082191780822	0.4447592067988668	0.639	Moyen	1062
Bni Bchir	5.84	14.2	24.5	0.7172579354494533	0.7100456621004566	0.33427762039660047	0.6385	Moyen	1063
Guir	6.31	15.7	20.5	0.6921845825553481	0.6757990867579908	0.44759206798866846	0.6384	Moyen	1064
Souaken	6.84	17.4	16.0	0.6639103761002935	0.636986301369863	0.5750708215297451	0.6381	Moyen	1065
Lamsabih	5.46	13.6	27.1	0.7375300080021339	0.7237442922374429	0.2606232294617563	0.638	Moyen	1066
Tlite	5.22	13.3	28.6	0.7503334222459322	0.730593607305936	0.21813031161473073	0.638	Moyen	1066
Tagmout	6.2	15.2	21.7	0.6980528140837556	0.687214611872146	0.41359773371104813	0.6379	Moyen	1068
Bab Tiouka	5.68	14.6	24.9	0.7257935449453188	0.7009132420091324	0.3229461756373938	0.6378	Moyen	1069
Sidi Boutmim	6.34	15.8	20.4	0.6905841557748733	0.6735159817351597	0.4504249291784702	0.6374	Moyen	1070
Lounasda	5.23	12.7	29.4	0.7497999466524407	0.7442922374429224	0.1954674220963173	0.6373	Moyen	1071
Ain Mediouna	6.62	16.4	18.4	0.6756468391571087	0.6598173515981736	0.5070821529745042	0.6372	Moyen	1072
Ben Mansour	5.27	13.0	28.9	0.7476660442784743	0.7374429223744292	0.2096317280453257	0.637	Moyen	1073
Bni Snous	5.3	12.9	28.9	0.7460656174979995	0.7397260273972602	0.2096317280453257	0.6369	Moyen	1074
Chtouka	6.86	16.3	17.5	0.6628434249133102	0.6621004566210045	0.5325779036827195	0.6366	Moyen	1075
Bni Hilal	5.93	14.7	23.8	0.7124566551080289	0.6986301369863014	0.3541076487252124	0.6366	Moyen	1075
Sidi Hmad Ou M'barek	5.64	13.9	26.2	0.7279274473192852	0.7168949771689497	0.2861189801699716	0.6363	Moyen	1077
Bni Ahmed Gharbia	5.56	13.4	27.2	0.7321952520672179	0.728310502283105	0.2577903682719547	0.6361	Moyen	1078
Bouhmame	4.62	11.2	34.3	0.7823419578554281	0.7785388127853882	0.056657223796033995	0.6361	Moyen	1078
Akarma	4.35	10.6	36.3	0.7967457988797013	0.7922374429223744	0.0	0.636	Moyen	1080
Jdour	5.75	14.5	25.1	0.7220592157908776	0.7031963470319634	0.3172804532577903	0.6354	Moyen	1081
Selfat	4.38	10.6	36.3	0.7951453720992265	0.7922374429223744	0.0	0.6352	Moyen	1082
Oualili	6.04	14.6	23.7	0.7065884235796213	0.7009132420091324	0.35694050991501414	0.635	Moyen	1083
Laanoussar	5.93	14.7	24.2	0.7124566551080289	0.6986301369863014	0.3427762039660056	0.6344	Moyen	1084
Tizounine	4.92	11.2	33.2	0.7663376900506802	0.7785388127853882	0.08781869688385258	0.6343	Moyen	1085
Takate	5.62	13.9	26.7	0.7289943985062683	0.7168949771689497	0.2719546742209631	0.634	Moyen	1086
Kceibya	6.87	16.2	18.1	0.6623099493198186	0.6643835616438356	0.5155807365439093	0.6336	Moyen	1087
Tafedna	5.97	15.3	23.5	0.7103227527340624	0.684931506849315	0.3626062322946175	0.6332	Moyen	1088
Tizi Ntakoucht	5.78	15.2	24.6	0.7204587890104028	0.687214611872146	0.3314447592067987	0.6327	Moyen	1089
Ouazguita	5.4	13.0	29.2	0.7407308615630834	0.7374429223744292	0.20113314447592068	0.6318	Moyen	1090
Bni Oulid	6.38	15.5	21.6	0.6884502534009069	0.6803652968036529	0.41643059490084977	0.6316	Moyen	1091
Sti Fadma	6.61	16.3	19.7	0.6761803147506001	0.6621004566210045	0.4702549575070821	0.6308	Moyen	1092
Irigh N'tahala	6.55	16.7	19.5	0.6793811683115498	0.6529680365296804	0.4759206798866855	0.6308	Moyen	1092
Chouafaa	6.19	15.6	22.6	0.6985862896772472	0.678082191780822	0.3881019830028327	0.6303	Moyen	1094
Ait Issafen	6.2	16.0	22.1	0.6980528140837556	0.6689497716894977	0.40226628895184124	0.6302	Moyen	1095
Ait Ouikhalfen	6.41	16.5	20.7	0.6868498266204321	0.6575342465753424	0.4419263456090652	0.6291	Moyen	1096
M'ssici	5.94	14.6	25.3	0.7119231795145372	0.7009132420091324	0.3116147308781869	0.6286	Moyen	1097
Bouchfaa	7.18	17.3	16.2	0.6457722059215791	0.639269406392694	0.5694050991501416	0.6285	Moyen	1098
Tifarouine	6.35	16.2	21.7	0.6900506801813817	0.6643835616438356	0.41359773371104813	0.6271	Moyen	1099
Mouarid	5.34	12.9	30.5	0.7439317151240331	0.7397260273972602	0.1643059490084985	0.6267	Moyen	1100
Bni Ammart	6.29	15.7	22.7	0.6932515337423313	0.6757990867579908	0.3852691218130311	0.6264	Moyen	1101
Sahtryine	6.16	15.3	23.9	0.700186716457722	0.684931506849315	0.35127478753541075	0.6258	Moyen	1102
Dar Jamaa	6.25	15.4	23.4	0.6953854361162977	0.682648401826484	0.3654390934844193	0.6256	Moyen	1103
Sidi Boubker El Haj	6.26	15.6	23.1	0.6948519605228061	0.678082191780822	0.3739376770538243	0.6256	Moyen	1103
Bni Boufrah	6.44	16.0	21.8	0.6852493998399574	0.6689497716894977	0.4107648725212464	0.6255	Moyen	1105
Sidi M'hamed Chelh	5.15	12.4	32.3	0.7540677514003734	0.7511415525114156	0.11331444759206799	0.625	Moyen	1106
Rissana Chamalia	6.48	16.1	21.9	0.683115497465991	0.6666666666666666	0.40793201133144474	0.6231	Moyen	1107
Tighedouine	6.3	16.0	22.9	0.6927180581488397	0.6689497716894977	0.3796033994334278	0.623	Moyen	1108
Ahl Oued Za	6.13	14.9	25.1	0.7017871432381968	0.6940639269406392	0.3172804532577903	0.6226	Moyen	1109
Jaafra	5.87	14.6	26.7	0.7156575086689785	0.7009132420091324	0.2719546742209631	0.6225	Moyen	1110
Mrija	7.74	18.8	12.9	0.6158975726860496	0.6050228310502282	0.6628895184135977	0.622	Moyen	1111
M'tioua	7.04	18.1	17.1	0.6532408642304615	0.6210045662100456	0.5439093484419263	0.6217	Moyen	1112
Beni Malek	6.24	16.1	23.5	0.6959189117097893	0.6666666666666666	0.3626062322946175	0.6205	Moyen	1113
Bsara	7.0	18.2	17.6	0.6553747666044278	0.6187214611872146	0.5297450424929178	0.6193	Moyen	1114
Oued Malha	6.17	15.8	24.4	0.6996532408642304	0.6735159817351597	0.3371104815864022	0.6193	Moyen	1114
Sidi Abdellah	6.01	14.7	26.5	0.708188850360096	0.6986301369863014	0.2776203966005665	0.6192	Moyen	1116
Bourd	6.06	14.8	26.2	0.7055214723926381	0.6963470319634704	0.2861189801699716	0.6189	Moyen	1117
Meknassa Acharqia	6.33	15.4	24.3	0.6911176313683649	0.682648401826484	0.33994334277620386	0.6183	Moyen	1118
Bni Ahmed Cherqia	6.76	16.7	20.9	0.6681781808482262	0.6529680365296804	0.4362606232294618	0.6172	Moyen	1119
Sidi Ali	7.11	15.6	20.6	0.6495065350760203	0.678082191780822	0.4447592067988668	0.6171	Moyen	1120
Sidi H'mad Ou Hamed	6.37	16.1	23.5	0.6889837289943985	0.6666666666666666	0.3626062322946175	0.617	Moyen	1121
Aguelmous	7.79	20.0	12.1	0.6132301947185916	0.5776255707762556	0.6855524079320113	0.617	Moyen	1121
El Beddouza	6.51	15.9	23.1	0.6815150706855162	0.6712328767123288	0.3739376770538243	0.6169	Moyen	1123
Tanant	6.93	17.3	19.6	0.659109095758869	0.639269406392694	0.47308781869688377	0.616	Moyen	1124
Tendrara	8.21	19.5	10.9	0.5908242197919444	0.5890410958904109	0.7195467422096318	0.616	Moyen	1124
Zoumi	6.5	16.2	23.0	0.6820485462790078	0.6643835616438356	0.37677053824362605	0.6157	Moyen	1126
Saka	6.78	17.2	20.6	0.6671112296612429	0.6415525114155252	0.4447592067988668	0.615	Moyen	1127
Sidi Boulenouar	7.31	17.8	17.4	0.6388370232061884	0.6278538812785388	0.5354107648725213	0.6149	Moyen	1128
Ait Majden	7.26	18.0	17.4	0.6415044011736464	0.6232876712328768	0.5354107648725213	0.6148	Moyen	1129
Agoudim	6.22	15.1	26.0	0.6969858628967724	0.6894977168949772	0.291784702549575	0.6137	Moyen	1130
Taftechna	4.93	12.0	36.3	0.7658042144571886	0.7602739726027397	0.0	0.611	Moyen	1131
Azrar	6.54	16.4	23.5	0.6799146439050414	0.6598173515981736	0.3626062322946175	0.6104	Moyen	1132
Assif El Mal	6.06	15.2	27.4	0.7055214723926381	0.687214611872146	0.2521246458923513	0.6094	Moyen	1133
Ayacha	6.23	15.4	26.6	0.6964523873032809	0.682648401826484	0.2747875354107647	0.608	Moyen	1134
Oulad Cherki	5.44	13.4	32.8	0.738596959189117	0.728310502283105	0.09915014164305946	0.6076	Moyen	1135
Laaouinate	6.02	14.7	28.5	0.7076553747666045	0.6986301369863014	0.22096317280453248	0.6076	Moyen	1135
Issafen	7.33	18.1	18.4	0.6377700720192052	0.6210045662100456	0.5070821529745042	0.6066	Moyen	1137
Abdelghaya Souahel	5.99	14.8	28.7	0.7092558015470792	0.6963470319634704	0.2152974504249291	0.6066	Moyen	1137
Al Kharroub	5.8	13.8	30.8	0.7193918378234196	0.7191780821917808	0.15580736543909335	0.6066	Moyen	1137
Lamrija	6.75	16.4	23.2	0.6687116564417178	0.6598173515981736	0.37110481586402266	0.6065	Moyen	1140
Mzefroune	5.85	14.5	29.8	0.7167244598559617	0.7031963470319634	0.1841359773371104	0.6061	Moyen	1141
Khouzama	5.3	13.2	34.2	0.7460656174979995	0.7328767123287672	0.05949008498583552	0.6048	Moyen	1142
Ourtzarh	6.75	16.7	23.3	0.6687116564417178	0.6529680365296804	0.3682719546742209	0.6039	Moyen	1143
Sidi Boaal	7.23	19.0	18.3	0.6431048279541212	0.6004566210045662	0.5099150141643058	0.6037	Moyen	1144
Touizgui	5.7	14.0	31.6	0.7247265937583356	0.7146118721461188	0.1331444759206798	0.6034	Moyen	1145
Tassrirt	6.36	16.9	25.2	0.6895172045878901	0.6484018264840183	0.31444759206798867	0.6022	Moyen	1146
Jabria	7.09	18.2	20.2	0.6505734862630035	0.6187214611872146	0.4560906515580736	0.6021	Moyen	1147
Aguinane	6.57	16.7	24.5	0.6783142171245666	0.6529680365296804	0.33427762039660047	0.6019	Moyen	1148
M'zouda	6.3	15.1	27.7	0.6927180581488397	0.6894977168949772	0.24362606232294615	0.6019	Moyen	1148
Talilit	7.33	18.7	18.5	0.6377700720192052	0.6073059360730593	0.5042492917847026	0.6019	Moyen	1148
Ain Beida	6.17	15.7	27.7	0.6996532408642304	0.6757990867579908	0.24362606232294615	0.6013	Moyen	1151
N'khila	6.65	16.9	24.1	0.6740464123766338	0.6484018264840183	0.34560906515580725	0.6007	Moyen	1152
Sidi Mansour	6.03	15.1	29.2	0.7071218991731129	0.6894977168949772	0.20113314447592068	0.6006	Moyen	1153
Rouadi	6.55	16.3	25.4	0.6793811683115498	0.6621004566210045	0.3087818696883853	0.6001	Moyen	1154
Ternata	6.85	18.2	21.7	0.6633769005068019	0.6187214611872146	0.41359773371104813	0.6	Moyen	1155
Imi-N'tlit	6.11	15.1	29.0	0.70285409442518	0.6894977168949772	0.20679886685552407	0.5996	Moyen	1156
Gzenaya Al Janoubia	6.31	15.4	27.9	0.6921845825553481	0.682648401826484	0.23796033994334276	0.5985	Moyen	1157
Dar Laaslouji	6.82	17.0	23.6	0.6649773272872765	0.6461187214611872	0.3597733711048158	0.5983	Moyen	1158
Mestferki	7.54	18.9	18.0	0.6265670845558816	0.6027397260273972	0.518413597733711	0.5978	Moyen	1159
Bni Abdellah	8.33	20.3	12.6	0.5844225126700453	0.5707762557077625	0.6713881019830028	0.5977	Moyen	1160
Moul El Bergui	6.22	15.2	28.7	0.6969858628967724	0.687214611872146	0.2152974504249291	0.5977	Moyen	1160
Nagga	7.22	18.5	20.1	0.6436383035476128	0.6118721461187214	0.45892351274787524	0.5972	Moyen	1162
Ait Taleb	7.42	18.9	19.0	0.6329687916777808	0.6027397260273972	0.49008498583569404	0.5953	Moyen	1163
Arazane	8.1	19.9	14.6	0.5966924513203522	0.5799086757990868	0.6147308781869688	0.5953	Moyen	1163
Bni Selmane	6.14	15.0	29.8	0.7012536676447053	0.6917808219178082	0.1841359773371104	0.595	Moyen	1165
Sidi Ettiji	6.87	17.6	23.5	0.6623099493198186	0.6324200913242009	0.3626062322946175	0.5934	Moyen	1166
Ait Yahya	7.2	18.3	21.2	0.644705254734596	0.6164383561643836	0.42776203966005666	0.5928	Moyen	1167
Sidi Abdallah El Bouchouari	7.38	18.4	20.3	0.6351026940517472	0.6141552511415524	0.45325779036827185	0.5924	Moyen	1168
Tiout	7.65	18.8	18.6	0.620698853027474	0.6050228310502282	0.5014164305949007	0.5921	Moyen	1169
Sidi El Jazouli	6.7	17.5	24.9	0.6713790344091758	0.634703196347032	0.3229461756373938	0.5907	Moyen	1170
Korimate	6.93	18.2	23.0	0.659109095758869	0.6187214611872146	0.37677053824362605	0.5905	Moyen	1171
Oulad Gouaouch	6.11	15.4	30.3	0.70285409442518	0.682648401826484	0.16997167138810187	0.5902	Moyen	1172
Aghbala	8.3	21.6	12.6	0.5860229394505201	0.5410958904109588	0.6713881019830028	0.5896	Moyen	1173
Ras Laksar	7.07	17.8	23.0	0.6516404374499867	0.6278538812785388	0.37677053824362605	0.5895	Moyen	1174
Souk Tolba	7.23	18.2	21.8	0.6431048279541212	0.6187214611872146	0.4107648725212464	0.5893	Moyen	1175
Oulad Rahmoune	6.67	16.7	26.5	0.6729794611896506	0.6529680365296804	0.2776203966005665	0.5879	Moyen	1176
Ait Malek	7.35	17.3	22.7	0.636703120832222	0.639269406392694	0.3852691218130311	0.5872	Moyen	1177
Taouyalte	7.0	17.6	24.2	0.6553747666044278	0.6324200913242009	0.3427762039660056	0.586	Moyen	1178
Kridid	6.27	15.5	30.2	0.6943184849293145	0.6803652968036529	0.17280453257790362	0.5858	Moyen	1179
Jnane Bouih	7.19	18.5	22.3	0.6452387303280875	0.6118721461187214	0.39660056657223786	0.5855	Moyen	1180
Bni Faghloum	6.88	17.1	25.6	0.661776473726327	0.6438356164383561	0.3031161473087818	0.5847	Moyen	1181
Zinat	6.23	15.3	30.9	0.6964523873032809	0.684931506849315	0.1529745042492917	0.5843	Moyen	1182
Tamda Noumercid	7.75	20.9	17.0	0.615364097092558	0.5570776255707763	0.546742209631728	0.5842	Moyen	1183
Lahsinate	6.46	16.0	29.1	0.6841824486529742	0.6689497716894977	0.20396600566572232	0.5836	Moyen	1184
Sidi M'hamed Dalil	7.22	18.2	22.9	0.6436383035476128	0.6187214611872146	0.3796033994334278	0.5834	Moyen	1185
Oulad Aamer Tizmarine	6.67	16.9	27.1	0.6729794611896506	0.6484018264840183	0.2606232294617563	0.5831	Moyen	1186
Bni Quolla	6.17	14.9	31.9	0.6996532408642304	0.6940639269406392	0.12464589235127477	0.583	Moyen	1187
Er-Rissani	7.18	17.8	23.8	0.6457722059215791	0.6278538812785388	0.3541076487252124	0.5821	Moyen	1188
Taouloukoult	6.85	17.3	26.0	0.6633769005068019	0.639269406392694	0.291784702549575	0.5818	Moyen	1189
Shoul	7.66	18.1	21.3	0.6201653774339824	0.6210045662100456	0.4249291784702549	0.5814	Moyen	1190
Ain Lehjer	7.28	17.5	23.9	0.6404374499866632	0.634703196347032	0.35127478753541075	0.5809	Moyen	1191
Sidi Ghaneme	6.41	15.7	30.4	0.6868498266204321	0.6757990867579908	0.16713881019830024	0.5796	Moyen	1192
Derdara	6.44	16.6	29.2	0.6852493998399574	0.6552511415525113	0.20113314447592068	0.5794	Moyen	1193
Bahhara Ouled Ayad	7.43	17.9	23.0	0.6324353160842892	0.6255707762557078	0.37677053824362605	0.5792	Moyen	1194
Sidi Ahmed Cherif	6.91	17.2	26.3	0.6601760469458522	0.6415525114155252	0.28328611898016987	0.5792	Moyen	1194
El Hammam	7.91	20.6	17.9	0.6068284875966925	0.5639269406392693	0.5212464589235127	0.5768	Moyen	1196
Tiqqi	6.14	15.1	33.0	0.7012536676447053	0.6894977168949772	0.09348441926345596	0.5762	Moyen	1197
Tatoft	7.25	17.9	24.8	0.642037876767138	0.6255707762557078	0.32577903682719545	0.5738	Moyen	1198
Tafraouten	7.17	18.5	24.5	0.6463056815150707	0.6118721461187214	0.33427762039660047	0.5736	Moyen	1199
El Bibane	6.98	17.5	26.6	0.656441717791411	0.634703196347032	0.2747875354107647	0.5736	Moyen	1199
Imilmaiss	6.94	17.7	26.7	0.6585756201653774	0.6301369863013698	0.2719546742209631	0.5727	Moyen	1201
Charqaoua	5.88	13.9	36.3	0.7151240330754869	0.7168949771689497	0.0	0.5726	Moyen	1202
Azaghar N'irs	7.35	18.2	24.3	0.636703120832222	0.6187214611872146	0.33994334277620386	0.572	Moyen	1203
Bni Idder	6.87	17.1	27.9	0.6623099493198186	0.6438356164383561	0.23796033994334276	0.5719	Moyen	1204
Tisrasse	7.59	18.2	23.2	0.6238997065884235	0.6187214611872146	0.37110481586402266	0.5718	Moyen	1205
Tamda	7.6	18.6	22.7	0.623366230994932	0.6095890410958904	0.3852691218130311	0.5716	Moyen	1206
Sidi M'hamed Akhdim	7.51	19.4	22.2	0.6281675113363564	0.591324200913242	0.3994334277620396	0.5714	Moyen	1207
Tataoute	7.54	19.3	22.3	0.6265670845558816	0.593607305936073	0.39660056657223786	0.5707	Moyen	1208
Talgjount	7.22	17.9	25.6	0.6436383035476128	0.6255707762557078	0.3031161473087818	0.5701	Moyen	1209
Lamrabih	6.92	17.1	28.0	0.6596425713523606	0.6438356164383561	0.235127478753541	0.57	Moyen	1210
El Mers	7.72	19.4	21.5	0.6169645238730328	0.591324200913242	0.4192634560906515	0.5697	Moyen	1211
Iguerferouane	7.06	17.0	27.6	0.6521739130434783	0.6461187214611872	0.24645892351274779	0.5692	Moyen	1212
Bni Mansour	6.3	15.0	33.7	0.6927180581488397	0.6917808219178082	0.07365439093484405	0.5686	Moyen	1213
Douirane	8.03	19.8	19.8	0.6004267804747934	0.5821917808219177	0.4674220963172804	0.5684	Moyen	1214
Sidi M'bark	7.96	19.5	20.5	0.6041611096292345	0.5890410958904109	0.44759206798866846	0.5683	Moyen	1215
Ait Boufoulen	6.97	17.5	27.8	0.6569751933849026	0.634703196347032	0.2407932011331444	0.5671	Moyen	1216
Tassift	7.93	19.1	21.4	0.6057615364097093	0.5981735159817352	0.42209631728045327	0.5668	Moyen	1217
Sidi Abdeljalil	6.96	16.8	28.8	0.6575086689783942	0.6506849315068493	0.21246458923512734	0.5665	Moyen	1218
Amouguer	7.73	19.1	22.4	0.6164310482795412	0.5981735159817352	0.3937677053824362	0.5664	Moyen	1219
Oulad Mimoun	6.02	14.5	36.3	0.7076553747666045	0.7031963470319634	0.0	0.5648	Moyen	1220
Ouled Dlim	6.7	17.0	30.3	0.6713790344091758	0.6461187214611872	0.16997167138810187	0.5635	Moyen	1221
Moulay Abdelkrim	7.01	17.7	28.0	0.6548412910109362	0.6301369863013698	0.235127478753541	0.5635	Moyen	1221
Saidate	6.96	16.5	29.9	0.6575086689783942	0.6575342465753424	0.18130311614730876	0.5623	Moyen	1223
Ouannana	6.94	16.7	30.0	0.6585756201653774	0.6529680365296804	0.178470254957507	0.5609	Moyen	1224
M'khalif	6.15	14.6	36.3	0.7007201920512136	0.7009132420091324	0.0	0.5606	Moyen	1225
Ouizeght	8.47	19.5	19.5	0.576953854361163	0.5890410958904109	0.4759206798866855	0.5604	Moyen	1226
Gteter	8.61	20.3	18.0	0.5694851960522807	0.5707762557077625	0.518413597733711	0.5597	Moyen	1227
