commune_norm	taux_jeunesse	taux_vieillesse	INIV	nb_atm	IEDU	Indice_accessibilite	indice_transport	indice_densite_routiere	Indice_POI	Indice_accessibilite_norm	indice_transport_norm	indice_densite_routiere_norm	Indice_POI_norm
tamallalt	29.1	11.4	0.9673		0.7527	3.07	0.0	6.09	0.11	0.06876325674538757	0.0	0.09497025067464353	0.0049590875278948815
tamaloukte	25.4	16.8	0.6798		0.5574	0.32	0.0	0.61	0.07	0.0035904302591508582	0.0	0.005884839223591398	0.0031557829722967433
tamanar	28.7	13.2	0.8035		0.5942	1.58	0.0	3.09	0.18	0.03345143439466295	0.0	0.04620086484377557	0.008114870500191624
tamanarte	22.0	24.7	0.6992		0.4514	1.41	0.0	2.61	0.51	0.02942256875733195	0.0	0.038397763110836695	0.02299213308387627
tamazouzte	27.9	12.9	0.8055		0.5554	3.25	5.05	3.39	0.18	0.07302911447903215	0.13288074939480063	0.05107780342686237	0.008114870500191624
tamchachate	28.0	13.7	0.5471		0.5218	1.58	0.0	3.15	0.0	0.03345143439466295	0.0	0.04717625256039293	0.0
tamda	28.4	17.2	0.5716		0.4375	2.4	0.0	4.79	0.0	0.052884786292377174	0.0	0.07383685014793408	0.0
tamdanoumercid	30.6	12.3	0.5842		0.5693	1.65	0.0	3.28	0.04	0.03511037906885806	0.0	0.04928959261306387	0.0018033045555981388
tamedit	27.4	16.8	0.5293		0.4734	1.96	0.0	3.91	0.0	0.04245713405457929	0.0	0.059531163637546146	0.0
tamegroute	33.5	12.6	0.6637		0.5818	0.92	0.0	1.53	0.77	0.017809956037966142	0.0	0.02084078421172424	0.03471361269526417
tameslohte	30.0	10.7	0.93		0.7144	6.26	11.78	5.2	0.62	0.14436373546942216	0.3099673718555943	0.08050199954481937	0.02795122061177115
tamezmoute	32.5	11.6	0.7536		0.6167	2.6	0.0	5.13	0.18	0.057624628218648936	0.0	0.07936404720876578	0.008114870500191624
tamorot	30.7	8.8	0.7057		0.4874	0.74	0.0	1.41	0.15	0.013544098304321555	0.0	0.01889000877848952	0.0067623920834930205
tamri	26.5	13.3	0.8527		0.5058	6.17	9.13	6.36	1.25	0.14223080660259987	0.2402378696979267	0.09935949539942164	0.05635326736244184
tamsaout	30.1	9.8	0.4666		0.4637	1.7	0.0	3.4	0.0	0.036295339550426006	0.0	0.05124036804629859	0.0
tanalt	12.3	36.4	0.6693		0.3324	3.6	0.0	7.05	0.4	0.08132383785000774	0.0	0.11057645414052127	0.01803304555598139
tanant	28.9	14.5	0.616	1.0	0.5265	0.83	0.0	1.59	0.18	0.01567702717114385	0.0	0.0218161719283416	0.008114870500191624
tanaqoub	29.3	11.6	0.6534		0.5636	0.63	0.0	1.22	0.11	0.010937185244872088	0.0	0.015801281009201217	0.0049590875278948815
tancherfi	26.1	14.5	0.3492		0.4235	2.68	0.0	5.37	0.0	0.05952056498915764	0.0	0.08326559807523522	0.0
tangarfa	24.9	20.8	0.7586		0.4035	1.9	0.0	3.77	0.07	0.04103518147669777	0.0	0.057255258965438975	0.0031557829722967433
tangermedina				7.0		34.2	65.38	17.7	28.68	0.8065196525695872	1.0	0.2837077738401025	1.0
tanougha	28.5	13.7	0.7338		0.5376	1.1	0.0	2.19	0.0	0.022075813771610726	0.0	0.03157004909451519	0.0
tanourdi	26.2	15.3	0.4969		0.526	2.78	0.0	5.57	0.0	0.06189048595229352	0.0	0.08651689046395974	0.0
tansifte	30.5	14.6	0.7892		0.5895	1.7	0.24	3.05	0.51	0.036295339550426006	0.006315124723713297	0.045550606366030665	0.02299213308387627
tantan	27.6	11.2	0.9764		0.7645	5.26	0.24	8.56	4.55	0.12066452583806335	0.006315124723713297	0.1351237116753915	0.20512589319928828
taoughilt	30.4	11.6	0.7394		0.5891	3.13	0.24	5.96	0.4	0.0701852093232691	0.006315124723713297	0.09285691062197259	0.01803304555598139
taouloukoult	33.0	15.8	0.5818		0.3988	2.58	0.0	5.15	0.0	0.05715064402602176	0.0	0.07968917644763823	0.0
taounate	28.5	12.3	0.9162		0.6762	2.86	0.48	4.83	1.51	0.06378642272280222	0.012630249447426594	0.07448710862567899	0.06807474697382974
taounza	30.3	15.9	0.7058		0.5723	3.68	0.0	7.35	0.04	0.08321977462051645	0.0	0.11545339272360806	0.0018033045555981388
taourirt	26.1	14.2	0.9182		0.6297	9.38	0.96	15.6	6.46	0.21830526951926166	0.025260498894853187	0.24956920375849495	0.2912336857290994
taouyalte	28.3	18.1	0.586		0.3391	2.42	0.0	4.79	0.11	0.05335877048500435	0.0	0.07383685014793408	0.0049590875278948815
taouzint	32.2	13.0	0.756		0.4853	3.78	0.0	7.55	0.0	0.08558969558365233	0.0	0.11870468511233259	0.0
tarfaya	29.9	8.1	0.9893		0.787						0.0		0.0
targante	27.4	16.8	0.6846		0.4263	0.55	0.0	1.09	0.0	0.009041248474363384	0.0	0.013687940956530274	0.0
targawassay	20.3	24.4	0.89		0.6034	2.38	0.0	4.69	0.18	0.05241080209975	0.0	0.07221120395357182	0.008114870500191624
targuantouchka	17.0	31.5	0.317		0.2041	3.16	0.0	6.25	0.15	0.07089618561220987	0.0	0.09757128458562316	0.0067623920834930205
targuist	28.8	11.3	0.9374		0.7135	3.11	0.24	5.88	0.51	0.06971122513064193	0.006315124723713297	0.09155639366648277	0.02299213308387627
tarmigt	29.3	11.2	0.9644		0.7566	1.66	0.72	2.1	1.95	0.03534737116517165	0.01894537417113989	0.03010696751958915	0.08791109708540927
taroudannt	23.5	14.4	0.9757	1.0	0.7998	6.68	0.24	10.64	6.43	0.15431740351459286	0.006315124723713297	0.1689371525181266	0.2898812073124008
tarsouat	17.2	32.3	0.7509		0.4683	2.82	0.0	5.56	0.18	0.06283845433754787	0.0	0.08635432584452352	0.008114870500191624
tassegdelt	20.1	27.9	0.5297		0.4022	3.45	0.0	6.81	0.22	0.07776895640530393	0.0	0.10667490327405182	0.009918175055789763
tassift	31.4	10.8	0.5668		0.4527	0.47	0.0	0.9	0.11	0.007145311703854678	0.0	0.010599213187241966	0.0049590875278948815
tassoultante	31.0	8.9	0.9475		0.7655	9.0	12.26	9.81	2.06	0.20929956985934528	0.32259762130302094	0.1554442891049198	0.09287018461330415
tassousfi	26.2	20.9	0.7869		0.4926	2.05	0.0	4.09	0.04	0.04459006292140159	0.0	0.06245732678739822	0.0018033045555981388
tassrirt	15.3	37.0	0.6022		0.4103	4.24	0.0	8.44	0.11	0.09649133201407738	0.0	0.13317293624215676	0.0049590875278948815
tata	28.3	12.0	0.9943	2.0	0.7749	9.2	0.24	17.62	1.58	0.21403941178561703	0.006315124723713297	0.2824072568846127	0.07123052994612648
tataoute	24.8	22.8	0.5707		0.3739	1.06	0.0	2.09	0.07	0.021127845386356373	0.0	0.029944402900152923	0.0031557829722967433
tatoft	27.3	16.3	0.5738		0.479	0.9	0.0	1.76	0.11	0.017335971845338968	0.0	0.02457977045875745	0.0049590875278948815
taza	23.2	17.0	0.9631	2.0	0.7719	10.48	3.61	16.52	5.69	0.24437440011375633	0.09499000105252084	0.26452514874662775	0.2565200730338353
tazaghine	22.0	22.1	0.7711		0.4637	2.26	0.0	4.43	0.22	0.049566896943986936	0.0	0.06798452384822992	0.009918175055789763
tazarine	59.2	29.9	0.4171	1.0	0.4953	2.88	0.48	4.85	1.54	0.0642604069154294	0.012630249447426594	0.07481223786455143	0.06942722539052834
tazart	27.4	15.3	0.639		0.4116	1.37	0.24	2.58	0.04	0.028474600372077604	0.006315124723713297	0.03791006925252802	0.0018033045555981388
tazemmourt	26.7	17.0	0.8043		0.5562	1.61	0.0	3.17	0.11	0.03416241068360372	0.0	0.047501381799265385	0.0049590875278948815
taznakht	29.2	10.7	0.9994		0.7937	17.0	0.0	33.47	1.32	0.39889324691021566	0.0	0.5400721786910317	0.059509050334738585
tazouta	27.2	16.0	0.6535		0.4803	1.58	0.0	3.13	0.07	0.03345143439466295	0.0	0.04685112332152048	0.0031557829722967433
tazroute	25.0	16.0	0.5036		0.3707	2.28	0.0	4.54	0.04	0.05004088113661411	0.0	0.06977273466202842	0.0018033045555981388
tekna	30.6	13.5	0.7724		0.5411	2.93	0.0	5.86	0.0	0.06544536739699734	0.0	0.09123126442761031	0.0
telouet	25.3	16.3	0.8461		0.5156	1.22	0.0	2.01	1.07	0.02491971892737378	0.0	0.02864388594466311	0.04823839686225022
temara	22.7	14.9	0.9977	1.0	0.8218	27.15	37.98	26.76	11.9	0.6394402246685075	0.9993684875276292	0.43099131904932375	0.5364831052904463
temsamane	23.8	18.4	0.7491		0.4217	4.3	0.0	8.42	0.44	0.0979132845919589	0.0	0.1328478070032843	0.019836350111579526
temsia	28.1	10.1	0.9526		0.7042	7.98	7.45	11.05	1.1	0.1851263760353593	0.1960319966319336	0.1756023019150119	0.04959087527894882
tendrara	30.6	12.7	0.616		0.4978	0.72	0.48	1.0	0.37	0.013070114111694378	0.012630249447426594	0.012224859381604234	0.016680567139282784
ternata	35.9	10.7	0.6		0.5477	0.45	0.0	0.7	0.48	0.0066713275112275025	0.0	0.007347920798517437	0.021639654667177665
teroual	25.9	16.9	0.5514		0.4689	3.49	0.0	6.96	0.07	0.07871692479055828	0.0	0.10911337256559524	0.0031557829722967433
tetouan	23.9	14.5	0.9663	5.0	0.7783	38.14	72.36	25.97	17.26	0.8998945385171409	1.0	0.4181487141138618	0.778125915740597
tharessouk	26.8	15.4	0.8401		0.6959	1.69	0.0	3.37	0.04	0.03605834745411242	0.0	0.05075267418798991	0.0018033045555981388
tichla	37.4	4.3	0.8504		0.3705						0.0		0.0
tiddas	21.9	21.3	0.4128		0.4371	1.64	0.0	3.25	0.07	0.034873386972544475	0.0	0.04880189875475519	0.0031557829722967433
tidili	29.2	13.7	0.807		0.4935						0.0		0.0
tidilifetouaka	30.8	12.5	0.7756		0.4959	1.08	0.0	2.15	0.04	0.02160182957898355	0.0	0.03091979061677028	0.0018033045555981388
tidilimesfioua	26.5	16.0	0.6809		0.4913	0.64	0.0	1.16	0.29	0.011174177341185676	0.0	0.014825893292583856	0.013073958028086505
tidli						1.65	0.0	3.23	0.18	0.03511037906885806	0.0	0.04847676951588274	0.008114870500191624
tidsinissendalene	20.3	24.0	0.5089		0.3495	4.46	0.0	8.9	0.07	0.10170515813297631	0.0	0.14065090873622318	0.0031557829722967433
tidzi	26.2	21.0	0.6597		0.4246	1.55	0.0	3.07	0.07	0.03274045810572219	0.0	0.045875735604903115	0.0031557829722967433
tifariti	16.9	24.1	0.0007		0.5053						0.0		0.0
tifarouine	28.7	16.2	0.6271		0.456	0.85	0.0	1.65	0.11	0.016151011363771024	0.0	0.022791559644958957	0.0049590875278948815
tiffertnaithamza	32.7	11.0	0.3154		0.4498	0.46	0.0	0.92	0.0	0.006908319607541091	0.0	0.01092434242611442	0.0
tiflet	25.5	14.3	0.9593		0.7776	9.83	0.0	18.44	3.05	0.2289699138533731	0.0	0.2957375556783833	0.13750197236435807
tifni	28.4	14.2	0.4681		0.3841	2.36	0.0	4.59	0.33	0.05193681790712282	0.0	0.07058555775920955	0.014877262583684646
tighassaline	24.8	15.4	0.7694		0.544	1.54	0.0	2.98	0.26	0.0325034660094086	0.0	0.04441265402997708	0.011721479611387902
tighedouine	29.6	12.5	0.623		0.507	0.35	0.0	0.68	0.07	0.004301406548091621	0.0	0.007022791559644985	0.0031557829722967433
tighirt	25.1	21.3	0.8584		0.4753	3.26	0.0	6.5	0.07	0.07326610657534574	0.0	0.10163540007152881	0.0031557829722967433
tighmi	24.8	23.8	0.7862		0.4552	2.45	0.0	4.84	0.15	0.05406974677394512	0.0	0.0746496732451152	0.0067623920834930205
tiglit	30.1	10.3	0.6852		0.6521	1.64	0.0	3.11	0.4	0.034873386972544475	0.0	0.04652599408264802	0.01803304555598139
tigouga	29.2	16.2	0.1427		0.3823	1.7	0.0	3.4	0.0	0.036295339550426006	0.0	0.05124036804629859	0.0
tigrigra	25.4	15.9	0.6922		0.562	2.43	0.0	4.65	0.51	0.05359576258131794	0.0	0.0715609454758269	0.02299213308387627
tigzmerte	22.9	21.6	0.8426		0.7048	0.96	0.0	1.88	0.11	0.018757924423220492	0.0	0.026530545891992163	0.0049590875278948815
tilemzoun	27.5	13.3	0.6751		0.6676	0.52	0.0	0.98	0.15	0.00833027218542262	0.0	0.01189973014273178	0.0067623920834930205
tilmi	33.9	12.4	0.7032		0.4985	0.59	0.0	1.08	0.26	0.009989216859617735	0.0	0.013525376337094048	0.011721479611387902
tilougguite	32.9	11.8	0.1487		0.4818	1.66	0.0	3.12	0.48	0.03534737116517165	0.0	0.04668855870208425	0.021639654667177665
timahdite	27.8	12.1	0.8011		0.5315	1.36	0.0	2.53	0.48	0.028237608275764017	0.0	0.03709724615534688	0.021639654667177665
timezgadiouine	27.5	17.9	0.5335		0.3106	1.64	0.0	3.23	0.15	0.034873386972544475	0.0	0.04847676951588274	0.0067623920834930205
timezgana	30.7	11.9	0.4638		0.4449	0.5	0.0	0.99	0.0	0.007856287992795443	0.0	0.012062294762168007	0.0
timizguidaouftas						2.3	0.0	4.6	0.0	0.05051486532924129	0.0	0.07074812237864576	0.0
timlilt	31.8	18.0	0.5382		0.221	1.09	0.0	2.05	0.33	0.02183882167529714	0.0	0.029294144422408016	0.014877262583684646
timoulay	24.4	19.1	0.8676		0.6132	5.14	0.0	10.24	0.11	0.11782062068230029	0.0	0.16243456774067755	0.0049590875278948815
timoulilt	26.7	18.4	0.8953		0.8235	1.25	0.0	2.45	0.11	0.025630695216314545	0.0	0.035796729199857075	0.0049590875278948815
timzguidaouftas	29.7	13.7	0.8204		0.5448						0.0		0.0
tindine	16.8	33.6	0.0759		0.0608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tinejdad	28.8	12.8	0.9887		0.8606	9.83	0.0	19.31	0.88	0.2289699138533731	0.0	0.30988067756933496	0.03967270022315905
tinghir	28.5	13.1	0.9537	5.0	0.7357	5.95	0.48	9.48	5.33	0.13701698048370092	0.012630249447426594	0.15007965666352432	0.240290332033452
tinzart	26.4	14.7	0.8074		0.5497	2.66	0.0	5.28	0.11	0.05904658079653047	0.0	0.08180251650030917	0.0049590875278948815
tinzouline	32.8	11.2	0.7015		0.4349	0.27	0.0	0.44	0.26	0.002405469777582918	0.0	0.003121240693175548	0.011721479611387902
tioughza	27.0	18.5	0.7691		0.4793	2.62	0.0	5.08	0.4	0.05809861241127612	0.0	0.07855122411158465	0.01803304555598139
tiouli	27.1	15.9	0.6799		0.53	2.99	0.0	5.94	0.11	0.06686731997487888	0.0	0.09253178138310013	0.0049590875278948815
tiout	25.3	18.1	0.5921		0.486	2.73	0.0	5.37	0.22	0.06070552547072558	0.0	0.08326559807523522	0.009918175055789763
tiqqi	24.9	21.5	0.5762		0.4346	2.04	0.0	4.06	0.07	0.044353070825088	0.0	0.06196963292908954	0.0031557829722967433
tisfane	19.4	30.1	0.3741		0.1799	1.18	0.0	2.35	0.0	0.023971750542119426	0.0	0.03417108300549481	0.0
tisqi	29.1	16.7	0.7377		0.5848	2.36	0.0	4.71	0.0	0.05193681790712282	0.0	0.07253633319244426	0.0
tisrasse	25.0	17.5	0.5718		0.4603	2.28	0.0	4.53	0.07	0.05004088113661411	0.0	0.06961017004259219	0.0031557829722967433
tissa	29.6	10.4	0.8006		0.599	4.17	0.0	8.11	0.59	0.09483238733988225	0.0	0.12780830380076127	0.026598742195072547
tissaf	33.6	10.5	0.5228		0.2457	0.61	0.0	1.18	0.11	0.010463201052244912	0.0	0.01515102253145631	0.0049590875278948815
tissint	30.4	14.9	0.8519		0.6309	0.29	0.0	0.32	0.66	0.0028794539702100934	0.0	0.00117046525994083	0.029754525167369292
titmellil	29.4	9.5	0.9798		0.7841	10.39	4.81	17.35	1.36	0.24224147124693404	0.1265656246710873	0.27801801215983457	0.06131235489033672
tizaghte	21.1	26.5	0.557		0.4073	0.14	0.0	0.2	0.18	0.0	0.0	0.0	0.008114870500191624
tizgane	30.9	11.3	0.6922		0.5561	1.13	0.0	2.2	0.15	0.022786790060551485	0.0	0.03173261371395142	0.0067623920834930205
tizguine	25.7	18.1	0.7411		0.6201	2.1	0.0	4.18	0.07	0.04577502340296953	0.0	0.06392040836232425	0.0031557829722967433
tizguite	30.1	12.4	0.6807		0.5684	3.8	0.0	7.57	0.07	0.0860636797762795	0.0	0.11902981435120505	0.0031557829722967433
tizgzaouine	26.5	22.0	0.7501		0.3683	1.26	0.0	2.45	0.18	0.025867687312628132	0.0	0.035796729199857075	0.008114870500191624
tizinghachou	25.9	14.9	0.4489		0.3614	2.17	0.0	4.35	0.0	0.04743396807716465	0.0	0.06668400689274011	0.0
tizinisly	30.8	11.9	0.4778		0.4907	1.2	0.24	2.16	0.26	0.024445734734746604	0.006315124723713297	0.03108235523620651	0.011721479611387902
tizintakoucht	14.1	34.9	0.6327		0.3259	6.7	0.0	13.39	0.0	0.15479138770722004	0.0	0.2136424228630889	0.0
tizintest	23.9	16.1	0.5057		0.5261	1.89	0.0	3.67	0.29	0.04079818938038418	0.0	0.055629612771076704	0.013073958028086505
tiziouasli	26.2	18.7	0.6875		0.4972	0.98	0.0	1.9	0.15	0.019231908615847667	0.0	0.026855675130864617	0.0067623920834930205
tiznit	25.1	14.0	0.9885		0.7862	15.58	0.72	28.91	4.52	0.36524036923368625	0.01894537417113989	0.4659427122281124	0.20377341478258967
tizoughrane	18.8	32.0	0.7248		0.3335	2.49	0.0	4.82	0.4	0.055017715159199475	0.0	0.07432454400624276	0.01803304555598139
tizounine	30.8	17.4	0.6343		0.6234	0.1	0.0	0.18	0.04	0.0	0.0	0.0	0.0018033045555981388
tiztoutine	27.2	14.7	0.7747		0.4103	1.54	0.0	3.02	0.15	0.0325034660094086	0.0	0.045062912507721986	0.0067623920834930205
tlauh	29.7	12.7	0.7819		0.5891	1.65	0.0	3.26	0.11	0.03511037906885806	0.0	0.04896446337419142	0.0049590875278948815
tlite	28.4	16.2	0.638		0.4168	0.5	0.0	0.97	0.07	0.007856287992795443	0.0	0.011737165523295554	0.0031557829722967433
tnineaday	16.3	32.5	0.43		0.3597	4.38	0.0	8.73	0.07	0.0998092213624676	0.0	0.13788731020580736	0.0031557829722967433
tnineaglou	20.1	22.9	0.9317		0.7384	3.04	0.0	5.87	0.51	0.06805228045644682	0.0	0.09139382904704654	0.02299213308387627
tnineamellou	23.3	21.2	0.6823		0.5281	1.25	0.0	2.48	0.07	0.025630695216314545	0.0	0.03628442305816575	0.0031557829722967433
toualet	31.8	13.0	0.7386		0.4971	3.8	0.24	7.46	0.0	0.0860636797762795	0.006315124723713297	0.11724160353740655	0.0
touama	26.4	16.5	0.721		0.538	2.4	0.0	4.52	0.7	0.052884786292377174	0.0	0.06944760542315595	0.031557829722967425
touarga	14.9	27.0	1.0		0.8569	9.08	0.72	17.61	0.29	0.21119550662985398	0.01894537417113989	0.28224469226517646	0.013073958028086505
toubkal	32.9	15.4	0.5063		0.463	1.47	0.0	2.73	0.51	0.03084452133521348	0.0	0.040348538544071416	0.02299213308387627
toudghaeloulia	26.0	17.8	0.8965		0.7086	1.2	0.0	1.6	2.02	0.024445734734746604	0.0	0.021978736547777825	0.09106688005770601
toudghaessoufla	27.3	15.4	0.8549		0.6049	1.7	0.0	3.38	0.07	0.036295339550426006	0.0	0.05091523880742614	0.0031557829722967433
toufelaazt	19.2	28.5	0.1296		0.2868	2.9	0.0	5.8	0.0	0.06473439110805658	0.0	0.09025587671099296	0.0
toughmart	22.2	27.8	0.3634		0.3676	0.91	0.0	1.71	0.26	0.017572963941652555	0.0	0.023766947361576314	0.011721479611387902
touissit	23.1	19.5	0.9397		0.748	18.68	0.24	37.13	0.22	0.43870791909089846	0.006315124723713297	0.5995708294046908	0.009918175055789763
touizgui	17.1	15.7	0.6034		0.2437	0.27	0.0	0.54	0.0	0.002405469777582918	0.0	0.004746886887537814	0.0
toulal	23.6	15.9	0.9739		0.7795	16.46	1.44	31.54	1.29	0.38609567370928194	0.03789074834227978	0.50869720713984	0.058156571918039975
toumliline	15.6	30.0	0.5467		0.3294	3.83	0.0	7.63	0.07	0.08677465606522027	0.0	0.1200052020678224	0.0031557829722967433
toundoute	28.2	14.1	0.8507		0.5858	0.57	0.0	1.06	0.18	0.009515232666990558	0.0	0.013200247098221594	0.008114870500191624
tounfite	26.8	13.5	0.6967		0.4958	3.33	0.0	6.55	0.26	0.07492505124954087	0.0	0.10244822316870994	0.011721479611387902
traiba	28.4	16.7	0.3088		0.3479	2.67	0.0	5.33	0.04	0.05928357289284405	0.0	0.08261533959749032	0.0018033045555981388
trougout	25.5	15.9	0.8047		0.4609	3.53	0.0	6.96	0.26	0.07966489317581261	0.0	0.10911337256559524	0.011721479611387902
tsaft	25.1	18.0	0.7456		0.4943	1.75	0.0	3.3	0.48	0.03748030003199395	0.0	0.04961472185193633	0.021639654667177665
yacoubelmansour	17.8	20.3	0.989	2.0	0.8518	40.61	28.12	60.34	10.03	0.9584315863065971	0.7399221134617413	0.9768833111161724	0.45217861731623327
youssoufia	25.8	16.8	0.9536		0.7758	6.88	0.48	12.92	1.4	0.1590572454408646	0.012630249447426594	0.20600188574958625	0.06311565944593485
zaaroura	26.8	15.0	0.4398		0.3427	1.25	0.0	2.41	0.22	0.025630695216314545	0.0	0.03514647072211217	0.009918175055789763
zag	32.1	8.6	0.9393		0.7229	3.37	0.0	6.6	0.37	0.07587301963479522	0.0	0.10326104626589107	0.016680567139282784
zaggota	29.4	13.8	0.6759		0.5831	6.29	0.0	12.57	0.04	0.14507471175836292	0.0	0.20031212406931834	0.0018033045555981388
zagmouzen	28.5	18.0	0.7224		0.4543	1.65	0.0	3.24	0.15	0.03511037906885806	0.0	0.04863933413531897	0.0067623920834930205
zagora	31.0	10.0	0.9057	2.0	0.7159	5.57	0.48	9.46	3.49	0.1280112808237846	0.012630249447426594	0.1497545274246519	0.15733832247593763
zaida	28.7	11.5	0.8705		0.654	1.28	0.0	2.29	0.7	0.02634167150525531	0.0	0.033195695288877454	0.031557829722967425
zaio	24.6	17.2	0.8911		0.6678	8.3	3.85	13.68	1.51	0.19271012311739413	0.10130512577623414	0.21835679682673945	0.06807474697382974
zaitoune	28.6	9.9	0.8557		0.6367	0.77	1.92	0.32	0.15	0.014255074593262319	0.050520997789706375	0.00117046525994083	0.0067623920834930205
zaouiaannahlia	33.2	10.7	0.7209		0.5011	0.68	0.0	1.36	0.0	0.01212214572644003	0.0	0.01807718568130839	0.0
zaouiasiditahar	27.4	12.2	0.8997		0.6481	2.0	0.0	3.98	0.07	0.04340510243983365	0.0	0.06066911597359973	0.0031557829722967433
zaouiatahansal	34.3	9.4	0.0788		0.2904	1.1	0.0	1.75	1.1	0.022075813771610726	0.0	0.02441720583932122	0.04959087527894882
zaouiatbenhmida	29.4	15.5	0.6732		0.525	4.04	0.0	8.06	0.07	0.09175149008780561	0.0	0.12699548070358016	0.0031557829722967433
zaouiatcheikh	23.1	18.4	0.9329		0.6949	4.01	0.24	7.62	0.66	0.09104051379886485	0.006315124723713297	0.11984263744838618	0.029754525167369292
zaouiatlakouacem	28.0	16.9	0.5148		0.3704	3.79	0.0	7.58	0.0	0.08582668767996592	0.0	0.11919237897064128	0.0
zaouiatsaiss	31.0	12.6	0.6909		0.4802	5.19	0.0	10.34	0.11	0.11900558116386825	0.0	0.1640602139350398	0.0049590875278948815
zaouiatsidiabdelkader	31.9	13.0	0.4221		0.3672	2.19	0.0	4.35	0.07	0.047907952269791824	0.0	0.06668400689274011	0.0031557829722967433
zaouiatsidibenhamdoun	29.7	16.6	0.7969		0.4728	4.28	0.0	8.55	0.04	0.09743930039933174	0.0	0.13496114705595527	0.0018033045555981388
zaouiatsidihamza	30.5	11.9	0.725		0.4618	1.72	0.0	3.39	0.15	0.03676932374305318	0.0	0.05107780342686237	0.0067623920834930205
zaouiatsidikacem	30.8	10.2	0.1995		0.2808	2.02	3.37	1.96	0.15	0.043879086632460824	0.08867487632880755	0.027831062847481977	0.0067623920834930205
zarkt	31.7	9.7	0.4216		0.4301	2.51	0.0	5.01	0.04	0.055491699351826636	0.0	0.07741327177553106	0.0018033045555981388
zeghanghane	23.6	18.8	0.9096		0.7252	22.16	3.37	41.68	1.54	0.5211811686080271	0.08867487632880755	0.6735377312481737	0.06942722539052834
zegzel	27.9	12.2	0.8845		0.6278	4.09	0.0	8.02	0.4	0.09293645056937355	0.0	0.12634522222583525	0.01803304555598139
zemamra						10.98	0.24	21.62	0.51	0.25622400492943576	0.006315124723713297	0.3474331046591033	0.02299213308387627
zemrane	29.6	12.3	0.7729		0.496	1.37	1.44	1.87	0.0	0.028474600372077604	0.03789074834227978	0.026367981272555942	0.0
zemranecharqia	28.3	14.1	0.8357		0.5753	3.16	0.0	6.33	0.0	0.07089618561220987	0.0	0.09887180154111296	0.0
zerkten	28.1	13.6	0.6616		0.4358	2.26	0.0	4.1	1.03	0.049566896943986936	0.0	0.06261989140683444	0.046435092306652076
zghira	26.9	16.6	0.4677		0.4866	2.22	0.0	4.43	0.04	0.048618928558732594	0.0	0.06798452384822992	0.0018033045555981388
ziaida	26.4	15.6	0.8146		0.6525	2.15	0.0	4.26	0.11	0.04695998388453747	0.0	0.06522092531781407	0.0049590875278948815
zinat	30.7	11.6	0.5843		0.3899	3.53	4.33	4.37	0.22	0.07966489317581261	0.11393537522366073	0.06700913613161256	0.009918175055789763
zirara	26.6	15.0	0.8855		0.7232	4.43	0.0	8.75	0.29	0.10099418184403554	0.0	0.13821243944467979	0.013073958028086505
zmamra	28.4	11.7	0.9278		0.7379						0.0		0.0
znada	31.8	10.1	0.891		0.6516	2.24	0.0	4.41	0.18	0.04909291275135977	0.0	0.06765939460935748	0.008114870500191624
zouada	33.1	10.6	0.759		0.5051	1.8	0.0	3.49	0.26	0.03866526051356189	0.0	0.052703449621224634	0.011721479611387902
zouagha	28.6	10.8	0.9553		0.735	15.7	0.72	16.57	35.99	0.36808427438944924	0.01894537417113989	0.2653379718438089	1.0
zoug	0.0	0.0	0.7998		0.5494						0.0		0.0
