commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang	commune_norm
Kaf El Ghar	17.26	41.7	24.6	0.1080288076820484	0.0821917808219176	0.3314447592067987	0.145	Très faible	1503	kafelghar
Aziar	18.1	45.0	16.7	0.0632168578287543	0.006849315068493	0.5552407932011332	0.1447	Très faible	1504	aziar
Tigouga	17.93	43.8	19.3	0.0722859429181115	0.0342465753424657	0.4815864022662889	0.1427	Très faible	1505	tigouga
Sidi Amar	17.82	44.7	19.0	0.078154174446519	0.0136986301369861	0.490084985835694	0.1412	Très faible	1506	sidiamar
Toufelaazt	18.49	44.2	18.5	0.0424113096825821	0.0251141552511414	0.5042492917847026	0.1296	Très faible	1507	toufelaazt
Abbou Lakhal	19.285	45.3	17.0	0.0	0.0	0.546742209631728	0.1093	Très faible	1508	abboulakhal
Fennassa Bab El Hit	18.05	40.7	28.5	0.0658842357962122	0.1050228310502281	0.2209631728045324	0.1086	Très faible	1509	fennassababelhit
Bouzemmour	19.285	45.3	18.1	0.0	0.0	0.5155807365439093	0.1031	Très faible	1510	bouzemmour
Assais	19.285	45.3	20.2	0.0	0.0	0.4560906515580736	0.0912	Très faible	1511	assais
Ait Bazza	19.285	45.3	20.7	0.0	0.0	0.4419263456090652	0.0884	Très faible	1512	aitbazza
Brarha	18.89	44.8	23.7	0.0210722859429181	0.0114155251141552	0.3569405099150141	0.0853	Très faible	1513	brarha
El Atef	17.83	41.6	32.7	0.0776206988530275	0.0844748858447487	0.1019830028328609	0.0845	Très faible	1514	elatef
Tabaroucht	19.285	45.3	21.5	0.0	0.0	0.4192634560906515	0.0839	Très faible	1515	tabaroucht
Bouqachmir	18.72	42.7	28.1	0.0301413710322753	0.0593607305936071	0.2322946175637392	0.0793	Très faible	1516	bouqachmir
Zaouiat Ahansal	19.285	45.3	22.4	0.0	0.0	0.3937677053824362	0.0788	Très faible	1517	zaouiatahansal
Talzemt	19.285	45.3	22.6	0.0	0.0	0.3881019830028327	0.0776	Très faible	1518	talzemt
Tindine	19.285	45.3	22.9	0.0	0.0	0.3796033994334278	0.0759	Très faible	1519	tindine
Maghraoua	19.27	45.3	23.2	0.0008002133902373	0.0	0.3711048158640226	0.0746	Très faible	1520	maghraoua
Msied	19.285	45.3	24.0	0.0	0.0	0.348441926345609	0.0697	Très faible	1521	msied
Bouyablane	19.285	45.3	25.7	0.0	0.0	0.3002832861189801	0.0601	Très faible	1522	bouyablane
Isseksi	18.02	43.2	36.3	0.0674846625766871	0.0479452054794519	0.0	0.0481	Très faible	1523	isseksi
Sidi Abdellah Ou Said	19.08	45.3	29.2	0.0109362496665778	0.0	0.2011331444759206	0.0457	Très faible	1524	sidiabdellahousaid
Aghbar	19.285	45.3	30.7	0.0	0.0	0.1586402266288951	0.0317	Très faible	1525	aghbar
Anergui	19.285	45.3	31.2	0.0	0.0	0.1444759206798866	0.0289	Très faible	1526	anergui
Ait Ichou	19.285	45.3	31.2	0.0	0.0	0.1444759206798866	0.0289	Très faible	1526	aitichou
Tifariti	19.285	45.2	36.3	0.0	0.0022831050228309	0.0	0.0007	Très faible	1528	tifariti
